,Fraction of Accurate Reassortants,Fraction of Inaccurate Reassortants,Fraction of Accurate Edges,Fraction of Inaccurate Edges,Fraction of Accurate Reassortant Edges,Fraction of Inaccurate Reassortant Edges,Path Accuracy,Reassortant Path Accuracy
30,0.9166666666666666,0.0,0.9672131147540983,0.20270270270270271,0.9166666666666666,0.2413793103448276,0.7972972972972973,0.7586206896551724
31,1.0,0.0,1.0,0.18309859154929578,1.0,0.28,0.8169014084507042,0.72
32,0.8333333333333334,0.0,0.9636363636363636,0.22058823529411764,0.8333333333333334,0.3333333333333333,0.7794117647058824,0.6666666666666666
33,0.6666666666666666,0.0,0.9615384615384616,0.2753623188405797,0.6666666666666666,0.6,0.7246376811594203,0.4
34,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
35,0.6666666666666666,0.0,0.9615384615384616,0.3055555555555556,0.6666666666666666,0.5555555555555556,0.6944444444444444,0.4444444444444444
36,0.6666666666666666,0.0,0.9615384615384616,0.10714285714285714,0.6666666666666666,0.0,0.8928571428571429,1.0
37,0.8,0.0,0.9629629629629629,0.05454545454545454,0.8,0.2,0.9454545454545454,0.8
38,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
39,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
40,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
41,1.0,0.0,1.0,0.017857142857142856,1.0,0.07692307692307693,0.9821428571428571,0.9230769230769231
42,0.8888888888888888,0.0,0.9655172413793104,0.17647058823529413,0.8888888888888888,0.2727272727272727,0.8235294117647058,0.7272727272727273
43,1.0,0.0,1.0,0.18461538461538463,1.0,0.1111111111111111,0.8153846153846154,0.8888888888888888
44,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
45,1.0,0.0,1.0,0.0967741935483871,1.0,0.125,0.9032258064516129,0.875
